福特 翼虎 2017款 EcoBoost 180 两驱铂翼型（标准版）,21.69万,11.50,2017年,0.9万公里,1.5T,自动,"['1处异常', '4处异常', '1处异常']",chongqing
长安 奔奔mini 2012款 1.0L 手动时尚版 国V,4.44万,1.68,2016年,8.63万公里,1.0L,手动,"['2处异常', '1处异常', '1处异常', '10处异常', '4处异常', '14处异常', '1处异常']",chongqing
本田 雅阁 2016款 2.0L 舒适版,19.52万,13.80,2018年,6万公里,2.0L,自动,"['2处异常', '4处异常', '3处异常', '4处异常', '2处异常']",chongqing
奔驰GLA级 2016款 GLA 200 动感型,29.29万,18.99,2017年,3.67万公里,1.6T,自动,"['1处异常', '2处异常', '1处异常', '4处异常', '2处异常', '2处异常']",chongqing
大众CC 2013款 2.0TSI 尊贵型,29.07万,11.40,2013年,12.05万公里,2.0T,自动,"['1处异常', '4处异常', '1处异常', '7处异常']",chongqing
斯柯达 昕锐 2016款 1.6L 自动前行版,10.30万,5.98,2018年,6.99万公里,1.6L,自动,"['1处异常', '6处异常', '3处异常', '2处异常', '5处异常', '2处异常', '4处异常']",chongqing
别克 威朗 2016款 两厢GS 20T 双离合燃情运动型,19.09万,7.88,2016年,12.66万公里,1.5T,自动,"['1处异常', '2处异常', '1处异常', '4处异常', '2处异常', '1处异常', '11处异常', '3处异常', '1处异常']",chongqing
斯巴鲁 傲虎 2012款 2.5i运动版,33.19万,10.28,2012年,7.91万公里,2.5L,自动,"['2处异常', '1处异常', '1处异常', '1处异常', '2处异常', '6处异常', '3处异常', '5处异常', '4处异常']",chongqing
大众 速腾 2014款 改款 1.6L 自动领先型,15.72万,7.58,2015年,7.51万公里,1.6L,自动,"['4处异常', '1处异常', '5处异常', '4处异常', '10处异常', '2处异常', '5处异常', '1处异常']",chongqing
比亚迪 宋 2016款 盖世版 1.5TID 自动豪雅型,12.69万,5.98,2017年,5.41万公里,1.5T,自动,"['1处异常', '3处异常', '1处异常', '2处异常', '4处异常', '1处异常']",chongqing
现代 瑞纳 2016款 1.4L 自动智能型GLS,9.43万,4.98,2018年,8.69万公里,1.4L,自动,"['3处异常', '1处异常', '1处异常', '7处异常', '2处异常', '10处异常', '6处异常', '5处异常', '7处异常', '3处异常', '3处异常', '6处异常']",chongqing
奔驰E级 2011款 E 200 L CGI优雅型,50.47万,12.88,2012年,11.84万公里,1.8T,自动,"['1处异常', '3处异常', '3处异常', '5处异常', '6处异常', '3处异常', '1处异常', '9处异常', '7处异常', '5处异常']",chongqing
丰田 汉兰达 2012款 2.7L 两驱5座精英版,27.01万,13.90,2012年,15.03万公里,2.7L,自动,"['1处异常', '4处异常', '2处异常', '2处异常', '2处异常']",chongqing
别克 英朗 2018款 15T 双离合进取型 国V,12.91万,5.98,2017年,5.68万公里,1.0T,自动,"['2处异常', '4处异常', '2处异常', '6处异常', '1处异常']",chongqing
本田 雅阁 2016款 2.0L 舒适版,19.52万,14.00,2017年,5.23万公里,2.0L,自动,"['1处异常', '1处异常', '1处异常', '5处异常', '1处异常', '1处异常', '4处异常', '6处异常', '2处异常']",chongqing
别克GL8 2014款 3.0L GT豪华商务豪雅版,40.15万,15.80,2015年,19.3万公里,3.0L,自动,"['3处异常', '2处异常', '2处异常', '3处异常', '3处异常', '1处异常', '1处异常', '7处异常', '3处异常', '1处异常']",chongqing
别克 昂科威 2016款 20T 两驱精英型,25.61万,11.98,2017年,12.98万公里,1.5T,自动,"['1处异常', '6处异常', '2处异常', '3处异常', '2处异常', '1处异常', '2处异常']",chongqing
斯巴鲁XV 2017款 2.0i 舒适导航版,21.69万,12.80,2016年,1.6万公里,2.0L,自动,"['1处异常', '1处异常', '6处异常', '8处异常', '3处异常', '1处异常']",chongqing
大众 凌渡 2015款 230TSI 手动风尚版,15.84万,7.00,2015年,5.97万公里,1.4T,手动,"['1处异常', '3处异常', '6处异常', '3处异常', '10处异常', '3处异常', '2处异常']",chongqing
哈弗H2s 2018款 红标 1.5T 双离合风尚型,8.68万,7.20,2018年,2.26万公里,1.5T,自动,"['3处异常', '2处异常']",chongqing
Smart smart fortwo 2009款 1.0 MHD 敞篷 style版,22.36万,4.70,2009年,7.33万公里,1.0L,自动,"['2处异常', '4处异常', '5处异常', '3处异常', '3处异常', '8处异常']",chongqing
宝马X1 2013款 sDrive18i 领先型,35.06万,11.80,2013年,9.99万公里,2.0L,自动,"['2处异常', '1处异常', '4处异常', '7处异常', '4处异常', '6处异常', '3处异常']",chongqing
福特 致胜 2013款 2.3L 时尚型,19.52万,5.78,2014年,9.19万公里,2.3L,自动,"['2处异常', '1处异常', '7处异常', '3处异常', '1处异常', '13处异常', '5处异常', '11处异常']",chongqing
福特 福克斯 2019款 三厢 EcoBoost 180 自动锋耀型,16.37万,10.98,2019年,1.95万公里,1.5T,自动,"['1处异常', '1处异常', '3处异常', '7处异常']",chongqing
宝马5系 2013款 525Li 豪华型,53.69万,19.98,2012年,11万公里,2.0T,自动,"['1处异常', '4处异常', '3处异常', '1处异常', '5处异常', '4处异常']",chongqing
启辰R50 2015款 1.6L 手动时尚版,7.58万,3.50,2016年,6.18万公里,1.6L,手动,"['1处异常', '1处异常', '1处异常', '6处异常', '1处异常', '3处异常', '1处异常', '2处异常']",chongqing
斯柯达 明锐 2012款 1.8TSI DSG逸俊版,18.34万,5.98,2013年,6.25万公里,1.8T,自动,[],chongqing
日产 奇骏 2014款 2.0L CVT舒适版 2WD,21.36万,13.30,2016年,6.65万公里,2.0L,自动,"['7处异常', '1处异常', '8处异常']",chongqing
大众CC 2015款 1.8TSI 豪华型,29.18万,15.30,2016年,4.7万公里,1.8T,自动,"['2处异常', '1处异常', '2处异常', '9处异常', '3处异常', '1处异常', '2处异常']",chongqing
哈弗H2s 2017款 红标 1.5T 双离合豪华型,11.16万,6.30,2017年,2.81万公里,1.5T,自动,"['1处异常', '2处异常', '1处异常', '1处异常', '1处异常', '12处异常']",chongqing
大众POLO 2013款 1.4L 自动舒适版,11.60万,5.38,2014年,7.47万公里,1.4L,自动,"['1处异常', '3处异常', '7处异常', '2处异常', '1处异常', '3处异常', '1处异常', '1处异常', '3处异常']",chongqing
别克 威朗 2017款 三厢 15S 手动进取型,14.75万,6.58,2017年,2.07万公里,1.5L,手动,"['4处异常', '3处异常']",chongqing
Jeep 自由客 2011款 2.4 运动版(进口),26.69万,6.88,2012年,12.92万公里,2.4L,自动,"['1处异常', '1处异常', '2处异常', '6处异常', '4处异常']",chongqing
别克 英朗 2013款 GT 1.6L 自动舒适版,16.03万,4.10,2013年,12.29万公里,1.6L,自动,"['1处异常', '4处异常', '5处异常', '6处异常', '2处异常', '1处异常', '2处异常', '10处异常', '8处异常', '7处异常', '4处异常']",chongqing
大众 途观 2013款 1.8TSI 自动两驱豪华型,28.20万,9.50,2013年,13.61万公里,1.8T,自动,"['3处异常', '4处异常', '2处异常', '1处异常']",chongqing
众泰5008 2010款 1.3L 手动标准型,5.84万,1.40,2012年,4.21万公里,1.3L,手动,"['1处异常', '1处异常', '4处异常', '1处异常', '5处异常']",chongqing
现代 悦动 2011款 1.6L 手动豪华型,11.92万,3.40,2013年,5.7万公里,1.6L,手动,"['2处异常', '2处异常', '4处异常', '4处异常', '10处异常', '2处异常', '1处异常', '1处异常', '3处异常', '3处异常', '4处异常', '1处异常']",chongqing
现代ix35 2015款 2.0L 自动两驱舒适型 国V,17.78万,8.38,2016年,4.26万公里,2.0L,自动,"['5处异常', '3处异常', '2处异常']",chongqing
别克 君越 2012款 2.4L SIDI豪华版,29.95万,7.68,2013年,9.62万公里,2.4L,自动,"['1处异常', '1处异常', '1处异常', '3处异常', '3处异常', '1处异常', '6处异常', '6处异常', '2处异常', '1处异常', '20处异常', '3处异常', '6处异常', '1处异常']",chongqing
现代 雅绅特 2008款 1.4手动舒适型,7.79万,2.10,2011年,11.02万公里,1.4L,手动,"['1处异常', '3处异常', '4处异常', '2处异常', '2处异常']",chongqing
大众 速腾 2012款 1.4TSI 自动豪华型,18.21万,6.88,2013年,9.97万公里,1.4T,自动,"['1处异常', '5处异常', '1处异常', '1处异常', '4处异常', '4处异常', '2处异常']",chongqing
丰田 YARiS L 致炫 2016款 改款 1.5E CVT魅动版,9.31万,7.38,2018年,1.94万公里,1.5L,自动,"['1处异常', '4处异常', '2处异常', '2处异常', '2处异常']",chongqing
福特 嘉年华 2009款 两厢 1.5L 自动运动型,11.82万,3.88,2011年,10.42万公里,1.5L,自动,"['1处异常', '1处异常', '1处异常', '6处异常', '2处异常', '4处异常']",chongqing
雪佛兰 迈锐宝 2018款 530T 自动豪华版,19.53万,9.50,2018年,4.91万公里,1.5T,自动,"['5处异常', '1处异常', '14处异常', '1处异常', '1处异常', '1处异常']",chongqing
奥迪A4L 2011款 2.0 TFSI 舒适型,35.81万,10.88,2011年,7.5万公里,2.0T,自动,"['2处异常', '2处异常', '4处异常', '6处异常', '7处异常', '2处异常', '1处异常', '11处异常', '3处异常', '7处异常', '2处异常']",chongqing
大众CC 2010款 2.0TSI 尊贵型,29.07万,9.95,2011年,10.42万公里,2.0T,自动,"['2处异常', '2处异常', '7处异常', '1处异常', '3处异常', '1处异常']",chongqing
福特 翼虎 2015款 1.5L GTDi 两驱风尚型,23.64万,8.50,2015年,7.21万公里,1.5T,自动,"['1处异常', '1处异常', '18处异常', '2处异常', '2处异常', '1处异常']",chongqing
陆风X7 2015款 2.0T 全景尊贵版,15.17万,6.50,2016年,8.96万公里,2.0T,自动,"['2处异常', '2处异常', '2处异常', '3处异常', '7处异常', '2处异常', '2处异常', '8处异常', '1处异常', '1处异常']",chongqing
本田 缤智 2015款 1.8L CVT两驱豪华型,17.78万,10.48,2015年,6.16万公里,1.8L,自动,"['1处异常', '6处异常', '3处异常', '3处异常', '3处异常']",chongqing
大众 速腾 2012款 1.6L 手动舒适型,15.07万,5.15,2012年,6.71万公里,1.6L,手动,"['1处异常', '1处异常', '1处异常', '1处异常', '5处异常', '2处异常']",chongqing
别克 君越 2016款 20T 精英型,26.03万,13.90,2017年,4.81万公里,1.5T,自动,"['1处异常', '2处异常', '2处异常', '4处异常', '1处异常', '2处异常', '1处异常', '5处异常']",chongqing
奥迪A3 2014款 Limousine 35 TFSI 自动舒适型,27.66万,12.30,2015年,5.58万公里,1.4T,自动,"['1处异常', '1处异常', '1处异常', '3处异常', '4处异常', '3处异常']",chongqing
大众 桑塔纳 2013款 1.6L 手动风尚版,9.76万,3.68,2013年,10.41万公里,1.6L,手动,"['2处异常', '3处异常', '2处异常', '5处异常', '1处异常', '1处异常', '19处异常', '3处异常']",chongqing
日产 阳光 2015款 1.5XE 手动舒适版,8.66万,4.18,2016年,6.2万公里,1.5L,手动,"['2处异常', '4处异常']",chongqing
MG3 2014款 1.5L AMT精英版,9.09万,3.40,2014年,4.2万公里,1.5L,自动,"['1处异常', '1处异常', '2处异常', '5处异常', '1处异常', '1处异常', '1处异常', '8处异常', '3处异常', '6处异常', '1处异常']",chongqing
现代 索纳塔八 2013款 2.0L 自动豪华版,20.61万,7.88,2014年,12.99万公里,2.0L,自动,"['2处异常', '1处异常', '4处异常', '4处异常', '1处异常']",chongqing
起亚K5 2012款 2.0L 自动DLX,20.49万,7.20,2012年,9.26万公里,2.0L,自动,"['2处异常', '1处异常', '3处异常', '3处异常', '4处异常', '5处异常', '4处异常', '1处异常']",chongqing
福特 福克斯 2015款 三厢 EcoBoost 180 自动精英型,16.26万,7.58,2016年,7.36万公里,1.5T,自动,"['1处异常', '6处异常', '1处异常', '2处异常']",chongqing
Jeep 指南者 2013款 2.0L 两驱运动版(进口),24.09万,7.60,2013年,11.87万公里,2.0L,自动,"['1处异常', '2处异常', '1处异常', '2处异常', '3处异常']",chongqing
别克 英朗 2016款 15N 自动精英型,13.77万,5.88,2016年,9.89万公里,1.5L,自动,"['2处异常', '4处异常', '1处异常', '1处异常', '3处异常', '4处异常']",chongqing
本田 飞度 2011款 1.3L 手动舒适版,8.66万,4.08,2014年,6.26万公里,1.3L,手动,"['1处异常', '2处异常', '1处异常', '4处异常', '2处异常', '2处异常']",chongqing
福特 福睿斯 2015款 1.5L 自动时尚型,13.00万,6.80,2017年,4.48万公里,1.5L,自动,"['1处异常', '1处异常', '1处异常', '1处异常', '1处异常', '10处异常', '4处异常']",chongqing
雪佛兰 创酷 2017款 1.4T 自动两驱豪华型,14.53万,6.50,2017年,8.3万公里,1.4T,自动,"['1处异常', '3处异常', '1处异常', '8处异常', '1处异常', '1处异常', '5处异常', '1处异常']",chongqing
奥迪Q5 2013款 40 TFSI 进取型,41.64万,16.88,2013年,11.58万公里,2.0T,自动,"['1处异常', '1处异常', '5处异常', '1处异常', '2处异常']",chongqing
日产 天籁 2020款 改款 2.0L XL 舒适版,20.39万,15.60,2020年,3.56万公里,2.0L,自动,['1处异常'],chongqing
福特 福睿斯 2019款 改款 1.5L 自动悦享型 国VI,11.27万,7.80,2020年,1.06万公里,1.5L,自动,[],chongqing
别克 君越 2013款 2.4L SIDI精英舒适型,27.78万,10.00,2016年,7.21万公里,2.4L,自动,"['2处异常', '6处异常', '1处异常', '3处异常', '7处异常', '3处异常']",chongqing
日产 纳瓦拉 2017款 2.5L自动两驱豪华版QR25,17.56万,13.60,2020年,1.93万公里,2.5L,自动,"['1处异常', '3处异常', '7处异常']",chongqing
福特 福克斯 2020款 两厢经典 1.5L 自动风尚型,13.33万,9.58,2021年,0.01万公里,1.5L,自动,[],chongqing
丰田 雷凌 2016款 1.6G CVT精英版,13.55万,7.88,2015年,4.25万公里,1.6L,自动,"['1处异常', '1处异常', '1处异常', '1处异常', '1处异常', '2处异常', '1处异常', '2处异常', '1处异常', '2处异常', '1处异常']",chongqing
英菲尼迪ESQ 2014款 1.6L 率性版(进口),19.63万,11.59,2018年,3.56万公里,1.6L,自动,"['5处异常', '6处异常']",chongqing
大众 速腾 2012款 1.6L 手动舒适型,15.07万,4.98,2012年,7.72万公里,1.6L,手动,"['2处异常', '1处异常', '3处异常', '5处异常', '2处异常', '2处异常', '8处异常', '4处异常']",chongqing
奥迪A4L 2016款 35 TFSI 典藏版 自动标准型,33.95万,17.58,2016年,4.4万公里,2.0T,自动,"['3处异常', '3处异常', '3处异常', '3处异常', '3处异常', '1处异常']",chongqing
标致308 2013款 1.6L 自动优尚型,12.58万,3.68,2013年,9.08万公里,1.6L,自动,"['1处异常', '3处异常', '2处异常', '6处异常', '1处异常', '1处异常', '8处异常']",chongqing
福特 蒙迪欧 2017款 改款 EcoBoost 180 时尚型,20.93万,12.98,2018年,4.49万公里,1.5T,自动,"['4处异常', '1处异常', '4处异常', '3处异常', '4处异常']",chongqing
现代 名图 2014款 1.8L 自动智能型GLS,16.26万,7.98,2015年,10.56万公里,1.8L,自动,"['1处异常', '3处异常', '1处异常', '8处异常', '3处异常']",chongqing
福特 福克斯 2012款 两厢 1.6L 自动舒适型,14.21万,4.80,2012年,6.26万公里,1.6L,自动,"['1处异常', '1处异常', '2处异常', '4处异常', '2处异常', '1处异常', '4处异常', '3处异常']",chongqing
奔驰C级 2015款 C 200 L,40.05万,19.80,2015年,6.59万公里,2.0T,自动,"['1处异常', '1处异常', '2处异常', '6处异常', '1处异常', '3处异常', '5处异常']",chongqing
雪佛兰 科鲁兹 2012款 1.8L SE AT,14.86万,4.30,2013年,12.39万公里,1.8L,自动,"['1处异常', '1处异常', '1处异常', '2处异常', '2处异常', '1处异常', '7处异常', '4处异常', '5处异常', '2处异常']",chongqing
长安CS15 2016款 1.5L 手动舒适版,5.85万,3.80,2016年,5.9万公里,1.5L,手动,"['1处异常', '1处异常', '6处异常', '10处异常', '1处异常']",chongqing
大众 朗逸 2017款 1.6L 自动舒适版,14.53万,8.80,2018年,3.4万公里,1.6L,自动,"['1处异常', '4处异常', '2处异常', '3处异常', '3处异常', '1处异常']",chongqing
大众 宝来 2018款 1.5L 自动时尚型,13.00万,7.30,2018年,3.4万公里,1.5L,自动,"['1处异常', '8处异常', '1处异常']",chongqing
长安CS15 2016款 1.5L 手动时尚版,6.50万,3.60,2016年,2.45万公里,1.5L,手动,"['5处异常', '1处异常', '6处异常']",chongqing
日产 天籁 2011款 2.0L XL舒适版,21.69万,6.67,2012年,10.45万公里,2.0L,自动,"['2处异常', '1处异常', '1处异常', '2处异常', '2处异常', '7处异常', '7处异常', '2处异常', '6处异常', '6处异常', '7处异常', '2处异常']",chongqing
丰田C-HR 2018款 2.0L 领先天窗版 国V,16.91万,13.30,2019年,1.21万公里,2.0L,自动,"['2处异常', '4处异常', '1处异常', '3处异常', '2处异常']",chongqing
奔驰E级 2014款 改款 E 260 L 运动型,48.30万,23.00,2014年,4.81万公里,1.8T,自动,"['2处异常', '1处异常', '1处异常', '3处异常', '2处异常']",chongqing
日产 轩逸 2016款 经典 1.6XE 自动领先版,12.19万,6.88,2016年,7.49万公里,1.6L,自动,['2处异常'],chongqing
比亚迪 唐新能源 2015款 2.0T 四驱旗舰型,30.37万,10.30,2016年,6.35万公里,2.0T,自动,"['1处异常', '6处异常', '1处异常', '3处异常', '3处异常', '1处异常']",chongqing
日产 奇骏 2017款 2.0L CVT舒适版 2WD,21.36万,16.30,2018年,2.15万公里,2.0L,自动,"['6处异常', '1处异常', '3处异常', '1处异常']",chongqing
别克 威朗 2019款 三厢 15S 自动进取型,15.84万,8.58,2019年,3.22万公里,1.5L,自动,"['1处异常', '5处异常', '1处异常', '2处异常', '3处异常', '1处异常']",chongqing
福特 福睿斯 2017款 改款 1.5L 手动舒适型,10.51万,5.80,2018年,2.49万公里,1.5L,手动,"['1处异常', '1处异常', '2处异常']",chongqing
大众POLO 2016款 1.6L Cross Polo 自动,12.80万,7.40,2017年,2.64万公里,1.6L,自动,"['1处异常', '2处异常', '8处异常', '1处异常', '1处异常', '1处异常', '1处异常', '1处异常']",chongqing
大众CC 2015款 1.8TSI 豪华型,29.18万,14.38,2014年,7.05万公里,1.8T,自动,"['1处异常', '1处异常', '8处异常', '2处异常', '1处异常', '1处异常']",chongqing
东风风行 景逸S50 2016款 1.6L CVT尊享型,9.54万,3.96,2016年,6.54万公里,1.6L,自动,"['1处异常', '3处异常', '1处异常', '6处异常', '3处异常', '2处异常', '7处异常', '1处异常']",chongqing
起亚KX CROSS 2017款 1.4L AT GLS,9.32万,6.58,2018年,5.98万公里,1.4L,自动,"['7处异常', '1处异常', '1处异常', '1处异常', '3处异常']",chongqing
大众 高尔夫 2016款 230TSI 自动豪华型,18.01万,9.30,2016年,4.91万公里,1.4T,自动,"['1处异常', '1处异常', '6处异常', '4处异常', '2处异常', '1处异常', '1处异常']",chongqing
本田 飞度 2016款 1.5L LXS CVT舒适天窗版,9.31万,7.28,2017年,3.6万公里,1.5L,自动,"['1处异常', '1处异常', '6处异常', '1处异常', '6处异常', '1处异常']",chongqing
日产 逍客 2016款 2.0L CVT精英版,16.59万,10.98,2016年,5.32万公里,2.0L,自动,"['1处异常', '4处异常', '1处异常', '4处异常', '1处异常', '2处异常']",chongqing
宝马3系 2012款 320i 时尚型,38.10万,9.60,2012年,6.56万公里,2.0L,自动,"['4处异常', '3处异常', '1处异常', '2处异常', '3处异常', '2处异常', '1处异常']",chongqing
奔驰GLA级 2015款 GLA 200 动感型,29.29万,15.68,2015年,3.12万公里,1.6T,自动,"['4处异常', '1处异常', '1处异常']",chongqing
雪佛兰 科沃兹 2018款 320 自动欣悦版,10.84万,5.48,2018年,3.77万公里,1.5L,自动,"['2处异常', '1处异常', '5处异常']",chongqing
长安CS35 2015款 1.6L 手动舒适型 国IV,8.56万,3.90,2015年,5.56万公里,1.6L,手动,"['1处异常', '6处异常', '1处异常']",chongqing
奔驰C级 2010款 C 200 CGI 优雅型,37.77万,10.60,2012年,12.59万公里,1.8T,自动,"['1处异常', '1处异常', '7处异常', '2处异常', '2处异常', '1处异常']",chongqing
奥迪A6L 2014款 TFSI 标准型,44.48万,19.00,2014年,6.71万公里,2.0T,自动,"['1处异常', '3处异常', '7处异常', '1处异常', '1处异常', '1处异常', '5处异常', '2处异常', '6处异常']",chongqing
日产 蓝鸟 2016款 1.6L CVT智酷版,14.32万,8.80,2018年,3.71万公里,1.6L,自动,"['1处异常', '5处异常', '3处异常', '11处异常']",chongqing
本田 飞度 2018款 1.5L CVT舒适天窗版,9.31万,7.98,2019年,2.67万公里,1.5L,自动,"['2处异常', '2处异常', '2处异常', '6处异常']",chongqing
福特 福克斯 2012款 三厢 1.6L 自动舒适型,14.21万,4.98,2013年,15.18万公里,1.6L,自动,"['2处异常', '1处异常', '2处异常', '6处异常', '1处异常', '11处异常', '8处异常', '3处异常', '1处异常', '1处异常', '10处异常', '8处异常', '6处异常']",chongqing
福特 福克斯 2012款 两厢 1.6L 自动风尚型,15.62万,6.38,2015年,6.45万公里,1.6L,自动,"['2处异常', '2处异常', '7处异常', '11处异常', '1处异常', '1处异常']",chongqing
雪佛兰 科鲁兹 2015款 1.5L 经典 SE MT,10.84万,3.85,2015年,7.65万公里,1.5L,手动,"['2处异常', '1处异常', '4处异常', '3处异常', '2处异常', '1处异常', '1处异常', '2处异常', '1处异常', '1处异常', '1处异常']",chongqing
奔驰G级AMG 2016款 AMG G 63 Edition 463,271.15万,99.90,2017年,3.56万公里,5.5T,自动,"['1处异常', '1处异常']",chongqing
大众 朗逸 2013款 改款 1.4TSI DSG舒适版,16.05万,7.68,2015年,4.86万公里,1.4T,自动,"['1处异常', '1处异常', '6处异常', '1处异常', '1处异常', '4处异常', '4处异常', '5处异常', '1处异常']",chongqing
现代 途胜 2015款 1.6T 双离合两驱智能型,19.53万,9.98,2016年,4.86万公里,1.6T,自动,"['1处异常', '1处异常', '1处异常', '2处异常', '4处异常', '1处异常', '10处异常', '2处异常']",chongqing
DS 5 2014款 1.6T 豪华版THP160,26.47万,9.38,2015年,4.37万公里,1.6T,自动,"['1处异常', '3处异常', '3处异常', '2处异常', '1处异常', '1处异常', '9处异常']",chongqing
路虎 发现神行 2016款 2.0T SE,44.29万,21.28,2016年,7.33万公里,2.0T,自动,"['4处异常', '7处异常', '4处异常', '1处异常', '2处异常']",chongqing
福特 福睿斯 2017款 改款 1.5L 自动舒适型,11.70万,6.40,2018年,4.52万公里,1.5L,自动,"['3处异常', '1处异常', '10处异常', '1处异常', '1处异常', '8处异常', '2处异常', '1处异常']",chongqing
奔腾B70 2010款 2.0L 自动时尚型,15.61万,3.20,2011年,16.68万公里,2.0L,自动,"['6处异常', '3处异常', '8处异常']",chongqing
哈弗H6 2015款 改款 运动版 1.5T 手动两驱精英型,13.44万,7.00,2016年,5.27万公里,1.5T,手动,"['1处异常', '2处异常', '7处异常', '2处异常', '5处异常', '2处异常', '1处异常']",chongqing
大众 高尔夫 2012款 1.6 手动舒适型,13.76万,4.98,2012年,7.28万公里,1.6L,手动,"['2处异常', '1处异常', '4处异常', '1处异常', '10处异常', '2处异常', '1处异常']",chongqing
大众 宝来 2012款 1.6L 自动时尚型,13.00万,4.20,2012年,8.55万公里,1.6L,自动,"['2处异常', '3处异常', '2处异常', '3处异常', '4处异常', '10处异常', '1处异常', '2处异常', '1处异常', '7处异常', '1处异常', '3处异常', '1处异常']",chongqing
丰田 汉兰达 2009款 2.7L 两驱5座运动版,30.26万,10.50,2010年,17.25万公里,2.7L,自动,"['1处异常', '2处异常', '1处异常', '1处异常', '4处异常', '2处异常', '5处异常', '1处异常']",chongqing
大众 高尔夫 2015款 1.6L 自动舒适型,15.73万,8.98,2015年,1.42万公里,1.6L,自动,"['2处异常', '1处异常', '7处异常', '1处异常', '2处异常']",chongqing
起亚K2 2012款 三厢 1.4L MT GLS纪念版,8.46万,3.18,2013年,6.53万公里,1.4L,手动,"['1处异常', '1处异常', '6处异常', '3处异常', '2处异常', '6处异常', '1处异常', '3处异常']",chongqing
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,13.98万,5.18,2014年,7.64万公里,1.5T,手动,"['2处异常', '1处异常', '3处异常', '1处异常', '4处异常', '2处异常', '1处异常']",chongqing
长安CS35 2015款 1.6L 自动豪华型 国IV,10.08万,4.98,2015年,1.91万公里,1.6L,自动,"['11处异常', '1处异常', '6处异常', '1处异常', '4处异常']",chongqing
东风风光580 2017款 1.5T CVT舒适型,10.19万,5.50,2017年,3.16万公里,1.5T,自动,"['1处异常', '1处异常', '2处异常', '2处异常', '8处异常', '12处异常', '7处异常', '1处异常', '2处异常']",chongqing
别克GL8 2014款 2.4L 行政版,26.92万,11.20,2016年,8.12万公里,2.4L,自动,"['1处异常', '2处异常', '4处异常', '2处异常', '2处异常', '8处异常', '2处异常', '2处异常']",chongqing
宝骏730 2016款 1.8L 手动舒适型 7座,9.10万,4.34,2016年,5.93万公里,1.8L,手动,"['2处异常', '1处异常', '1处异常', '2处异常', '1处异常', '1处异常', '7处异常', '1处异常', '1处异常']",chongqing
大众 捷达 2015款 质惠版 1.6L 自动时尚型,10.38万,5.60,2016年,7.74万公里,1.6L,自动,"['5处异常', '5处异常', '1处异常']",chongqing
日产 轩逸 2016款 1.6XL CVT豪华版,14.65万,8.48,2017年,4.08万公里,1.6L,自动,"['3处异常', '3处异常']",chongqing
宝马X1 2015款 sDrive18i 时尚晋级版,30.94万,15.50,2015年,4.74万公里,2.0T,自动,"['2处异常', '1处异常', '2处异常', '3处异常', '3处异常', '2处异常', '1处异常']",chongqing
丰田 YARiS L 致享 2019款 1.5E CVT魅动版 国VI,9.53万,7.80,2019年,3.86万公里,1.5L,自动,"['4处异常', '6处异常']",chongqing
吉利 博越 2016款 1.8TD 自动智尊型,16.15万,7.98,2017年,6.25万公里,1.8T,自动,"['1处异常', '4处异常', '1处异常']",chongqing
雪铁龙C5 2012款 2.0L 自动尊享型,20.61万,4.88,2012年,18.63万公里,2.0L,自动,"['2处异常', '2处异常', '1处异常', '7处异常', '3处异常', '2处异常', '4处异常', '1处异常', '5处异常']",chongqing
宝骏730 2016款 1.5L 手动舒适型 7座 国V,7.58万,4.60,2017年,6.06万公里,1.5L,手动,"['1处异常', '5处异常', '9处异常', '2处异常', '2处异常', '14处异常']",chongqing
奔驰GLC级 2016款 GLC 260 4MATIC 动感型,46.46万,29.50,2016年,7.43万公里,2.0T,自动,['4处异常'],chongqing
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,21.36万,7.98,2013年,8.33万公里,2.0L,自动,"['1处异常', '1处异常', '5处异常', '8处异常', '1处异常']",chongqing
保时捷Boxster 2009款 Boxster 2.9L,76.42万,22.80,2009年,7.33万公里,2.9L,自动,"['2处异常', '3处异常', '5处异常', '5处异常', '1处异常', '1处异常', '2处异常', '1处异常', '1处异常', '2处异常']",chongqing
福特 福克斯 2012款 三厢 1.6L 自动舒适型,14.21万,5.68,2015年,7.21万公里,1.6L,自动,"['1处异常', '1处异常', '4处异常', '6处异常', '11处异常']",chongqing
宝马5系 2014款 525Li 领先型,50.65万,24.00,2014年,7.33万公里,2.0T,自动,"['1处异常', '4处异常', '2处异常', '4处异常', '2处异常']",chongqing
雪佛兰 赛欧 2010款 两厢 1.4L AMT优逸版,8.23万,2.28,2011年,8.51万公里,1.4L,自动,"['5处异常', '5处异常', '1处异常', '12处异常', '7处异常', '3处异常']",chongqing
大众POLO 2014款 1.6L 自动舒适版,11.28万,5.60,2015年,8.21万公里,1.6L,自动,"['2处异常', '2处异常', '1处异常', '1处异常', '1处异常', '9处异常', '4处异常', '10处异常', '1处异常', '2处异常']",chongqing
东风风度 风度MX6 2015款 2.0L CVT两驱梦想版,16.26万,7.65,2017年,3.67万公里,2.0L,自动,"['1处异常', '2处异常', '2处异常']",chongqing
奥迪A5 2010款 2.0TFSI Sportback 技术型(进口),57.31万,13.50,2011年,8.87万公里,2.0T,自动,"['4处异常', '2处异常', '6处异常']",chongqing
