大众 帕萨特 2016款 380TSI DSG御尊版,27.99万,13.80,2016年,4.46万公里,2.0T,自动
日产 天籁 2016款 2.0L XL舒适版,20.17万,13.28,2017年,7.83万公里,2.0L,自动
本田 艾力绅 2016款 2.4L 风尚版,29.94万,25.18,2018年,5.17万公里,2.4L,自动
日产 逍客 2011款 2.0XL 火 CVT 2WD,17.89万,5.98,2011年,11.99万公里,2.0L,自动
大众 朗逸 2015款 1.6L 手动舒适版,13.56万,5.80,2016年,5.36万公里,1.6L,手动
大众 宝来 2019款 改款 1.5L 自动精英型 国VI,15.09万,10.30,2020年,1.52万公里,1.5L,自动
起亚 智跑 2012款 2.0L 自动两驱版NAVI,22.77万,6.88,2012年,7.91万公里,2.0L,自动
本田 思域 2009款 1.8L 手动经典版,14.09万,3.48,2010年,12.89万公里,1.8L,手动
雪佛兰 科鲁兹 2015款 1.5L 自动时尚导航版,13.45万,5.50,2015年,8.56万公里,1.5L,自动
大众 高尔夫 2012款 1.6 自动舒适型,14.42万,7.10,2014年,5.91万公里,1.6L,自动
宝马X1 2012款 sDrive18i 豪华型,34.63万,10.60,2012年,12.53万公里,2.0L,自动
现代 途胜 2015款 1.6T 双离合两驱智能型,19.53万,11.60,2018年,6.55万公里,1.6T,自动
马自达CX-5 2013款 2.5L 自动四驱豪华型,24.94万,9.88,2015年,16.12万公里,2.5L,自动
别克 凯越 2013款 1.5L 自动经典型,11.06万,3.50,2014年,8.25万公里,1.5L,自动
别克 昂科威 2014款 28T 四驱豪华型,32.55万,14.50,2015年,6.04万公里,2.0T,自动
奥迪Q3 2015款 30 TFSI 舒适型,31.46万,14.88,2016年,9.9万公里,1.4T,自动
东风风神AX7 2015款 2.0L 手动智逸型,13.86万,5.20,2016年,7.79万公里,2.0L,手动
吉利 远景X3 2019款 升级版 1.5L CVT尊贵型,7.48万,5.08,2020年,0.47万公里,1.5L,自动
斯柯达 速派 2016款 TSI330 DSG创行版,21.69万,9.80,2016年,5.6万公里,1.8T,自动
宝马5系 2014款 525Li 领先型,50.65万,24.75,2014年,11.33万公里,2.0T,自动
大众 途观 2010款 1.8TSI 自动两驱都会版,22.99万,6.50,2011年,11.5万公里,1.8T,自动
日产 轩逸 2016款 1.6XL  CVT尊享版,14.96万,8.10,2018年,6.36万公里,1.6L,自动
别克 君威 2012款 2.0L 舒适版,20.18万,6.08,2012年,9.55万公里,2.0L,自动
大众 Passat领驭 2009款 1.8T 手动尊享型,19.73万,3.28,2009年,12.55万公里,1.8T,手动
别克GL8 2014款 3.0L GT豪华商务豪雅版,40.15万,18.80,2017年,6.35万公里,3.0L,自动
哈弗H6 2012款 1.5T 手动两驱精英型,12.14万,3.65,2013年,6.81万公里,1.5T,手动
大众 尚酷 2010款 2.0TSI 豪华版(进口),39.10万,8.80,2010年,11.54万公里,2.0T,自动
英菲尼迪ESQ 2014款 1.6L 率性版(进口),19.63万,10.50,2016年,5.68万公里,1.6L,自动
奔驰GLK级 2014款 GLK 260 4MATIC 动感型,43.20万,20.60,2014年,6.69万公里,2.0T,自动
雪铁龙C4L 2016款 1.6T 自动精英型,17.47万,7.68,2017年,6.16万公里,1.6T,自动
大众 朗逸 2017款 1.6L 自动风尚版,12.91万,8.10,2018年,3.7万公里,1.6L,自动
林肯MKC 2014款 2.0T 两驱尊雅版,41.23万,17.50,2016年,7.33万公里,2.0T,自动
宝骏510 2017款 1.5L 自动时尚型,7.47万,4.68,2018年,3.66万公里,1.5L,自动
丰田 卡罗拉 2014款 1.6L CVT GL,12.79万,7.98,2014年,6.74万公里,1.6L,自动
大众POLO 2018款 1.5L 自动安享型,11.06万,7.70,2018年,3.7万公里,1.5L,自动
Jeep 自由光 2016款 2.4L 专业版智能包,28.20万,12.50,2016年,6.9万公里,2.4L,自动
吉利 远景 2017款 1.5L 自动幸福版,7.26万,4.50,2017年,5.74万公里,1.5L,自动
标致408 2015款 1.2T 自动豪华版,16.47万,6.20,2016年,9.4万公里,1.2T,自动
比亚迪F3R 2009款 金钻版 1.5L 时尚型 GLX-i,6.94万,1.00,2010年,6.22万公里,1.5L,手动
长安CS75 2016款 1.8T 自动精英型 国V,12.68万,5.86,2016年,5.86万公里,1.8T,自动
大众 朗逸 2013款 改款经典 1.6L 手动舒适版,13.67万,4.98,2013年,7.95万公里,1.6L,手动
雪佛兰 科鲁兹 2015款 1.5L 经典 SE AT,11.93万,5.98,2017年,2.28万公里,1.5L,自动
大众 朗逸 2017款 1.6L 自动风尚版,12.91万,8.50,2019年,2.32万公里,1.6L,自动
起亚 福瑞迪 2018款 1.6L 自动智享互联版Value-Connect,11.16万,6.58,2018年,3.19万公里,1.6L,自动
大众 高尔夫 2017款 280TSI 自动R-Line百万辆纪念版,18.66万,12.00,2018年,3.08万公里,1.4T,自动
马自达 昂克赛拉 2017款 三厢 1.5L 自动舒适型 国V,13.45万,8.98,2018年,4.45万公里,1.5L,自动
奔驰A级 2017款 改款 A 200 时尚型(进口),30.72万,18.80,2018年,3.8万公里,1.6T,自动
雪佛兰 迈锐宝 2016款 1.6T 自动舒适版,18.98万,7.90,2016年,6.81万公里,1.6T,自动
起亚K3 2017款 1.6L 自动15周年特别版GLS,12.90万,8.20,2018年,2.87万公里,1.6L,自动
大众 捷达 2015款 质惠版 1.6L 自动时尚型,10.38万,5.58,2017年,8.06万公里,1.6L,自动
福特 福克斯 2017款 三厢 1.6L 自动舒适型智行版,13.76万,6.28,2016年,8.54万公里,1.6L,自动
丰田 汉兰达 2015款 2.0T 四驱豪华版 7座,32.00万,26.00,2016年,3.35万公里,2.0T,自动
大众POLO 2016款 1.4L 自动风尚型,9.54万,5.60,2016年,5.37万公里,1.4L,自动
标致3008 2013款 1.6THP 自动至尚版,23.31万,5.80,2013年,12.11万公里,1.6T,自动
大众 途安 2013款 1.4T 自动舒适版5座,19.73万,7.60,2014年,7.3万公里,1.4T,自动
现代 悦动 2008款 1.6L MT GL,10.83万,1.80,2009年,10.59万公里,1.6L,手动
现代 领动 2018款 1.4T 双离合炫动·活力型,13.55万,8.28,2018年,2.36万公里,1.4T,自动
本田 缤智 2015款 1.8L 手动两驱精英型,15.07万,8.40,2017年,6.14万公里,1.8L,手动
雪佛兰 科鲁兹 2015款 1.5L 经典 SE MT,10.84万,4.60,2015年,5.83万公里,1.5L,手动
Smart smart fortwo 2011款 1.0 MHD 硬顶标准版,12.48万,4.20,2011年,7.98万公里,1.0L,自动
大众 夏朗 2012款 2.0TSI 标配型 欧IV(进口),34.08万,9.72,2012年,16.79万公里,2.0T,自动
日产 骐达 2011款 1.6L CVT智能型,13.60万,5.50,2013年,10.03万公里,1.6L,自动
MINI Countryman 2011款 1.6T COOPER S ALL4,40.81万,12.30,2011年,9.68万公里,1.6T,自动
丰田 雷凌 2017款 1.2T G CVT精英版,13.76万,8.69,2017年,5.98万公里,1.2T,自动
大众 高尔夫·嘉旅 2016款 280TSI 自动旗舰型,21.48万,12.98,2017年,4.09万公里,1.4T,自动
福特 福克斯 2012款 三厢 1.6L 自动风尚型,15.62万,5.68,2014年,6.82万公里,1.6L,自动
东南DX3 2016款 1.5T CVT旗舰型,10.84万,6.29,2017年,4.04万公里,1.5T,自动
林肯MKX 2015款 2.0T 四驱尊雅版,54.25万,22.98,2017年,6.64万公里,2.0T,自动
别克 英朗 2014款 XT 1.6L 手动进取版,14.64万,4.68,2015年,7.85万公里,1.6L,手动
斯柯达 昕动 2016款 改款 TSI230 DSG智行版,13.01万,6.60,2016年,8.15万公里,1.4T,自动
宝马5系 2013款 525Li 领先型,49.89万,19.90,2013年,13.26万公里,2.0T,自动
奔驰B级 2015款 B 200 时尚型(进口),30.61万,14.98,2016年,5.94万公里,1.6T,自动
日产 逍客 2016款 2.0L CVT精英版,16.59万,9.88,2016年,3.78万公里,2.0L,自动
本田CR-V 2016款 2.0L 两驱都市版,20.60万,15.70,2017年,7.92万公里,2.0L,自动
大众 凌渡 2015款 230TSI DSG风尚版,17.36万,8.80,2015年,8.2万公里,1.4T,自动
起亚KX CROSS 2017款 1.4L AT GLS,9.32万,6.50,2018年,4.41万公里,1.4L,自动
雷克萨斯IS 2017款 300 F SPORT版,36.69万,29.39,2018年,2.1万公里,2.0T,自动
东风风行 菱智 2017款 M3L 1.6L 7座舒适型,7.48万,4.00,2017年,5.57万公里,1.6L,手动
大众 高尔夫 2015款 1.4TSI 自动舒适型,16.81万,8.80,2015年,5.62万公里,1.4T,自动
福特 福睿斯 2017款 改款 1.5L 自动舒适型,11.70万,7.38,2019年,2.21万公里,1.5L,自动
现代 菲斯塔 2019款 280TGDi 运动版 国VI,14.52万,10.98,2019年,2.8万公里,1.6T,自动
日产 骊威 2013款 1.6XE CVT舒适版,10.40万,5.30,2014年,7.17万公里,1.6L,自动
雪佛兰 迈锐宝 2012款 2.4L 自动豪华版,21.70万,5.88,2012年,9.63万公里,2.4L,自动
别克 凯越 2013款 1.5L 自动经典型,11.06万,3.98,2014年,15.3万公里,1.5L,自动
奥迪A4L 2015款 35 TFSI 自动标准型,33.95万,15.80,2015年,9.63万公里,2.0T,自动
奔驰GLK级 2015款 GLK 260 4MATIC 动感型 极致版,43.20万,21.90,2015年,9.17万公里,2.0T,自动
大众 捷达 2015款 1.6L 手动时尚型,9.58万,4.48,2016年,8.42万公里,1.6L,手动
雪佛兰 科鲁兹 2012款 1.8L SE AT,14.86万,3.80,2012年,5.7万公里,1.8L,自动
本田 凌派 2019款 180Turbo CVT豪华版 国VI,13.00万,10.36,2019年,1.6万公里,1.0T,自动
宝马X3 2013款 改款 xDrive28i 豪华型(进口),66.00万,24.50,2014年,7.83万公里,2.0T,自动
雪佛兰 科鲁兹 2013款 掀背 1.6L 自动豪华型,14.53万,4.00,2014年,7.26万公里,1.6L,自动
宝马X1 2014款 sDrive18i 领先型,34.63万,14.60,2014年,6.05万公里,2.0T,自动
现代ix35 2012款 2.0L 自动两驱精英版GLS,21.25万,6.40,2012年,8.6万公里,2.0L,自动
荣威360 2015款 1.5L 自动豪华版,9.76万,4.88,2016年,5.14万公里,1.5L,自动
大众 速腾 2012款 1.8TSI 自动旗舰版,20.17万,6.90,2012年,11.1万公里,1.8T,自动
别克GL8 2014款 2.4L 舒适版,24.75万,12.60,2017年,8.21万公里,2.4L,自动
丰田 威驰 2017款 1.5L CVT创行版,9.53万,6.60,2017年,5.87万公里,1.5L,自动
现代ix25 2015款 1.6L 手动两驱时尚型GS,13.00万,5.99,2015年,4.11万公里,1.6L,手动
奔驰C级 2015款 C 200 运动版,34.17万,20.28,2015年,11.87万公里,2.0T,自动
丰田 卡罗拉 2017款 改款 1.2T S-CVT GL,12.79万,9.50,2018年,4.14万公里,1.2T,自动
大众 甲壳虫 2013款 1.2TSI 时尚型(进口),21.58万,8.80,2012年,9.54万公里,1.2T,自动
标致207 2011款 三厢 1.4L 手动驭乐版,8.12万,1.99,2011年,4.92万公里,1.4L,手动
Jeep 指南者 2017款 200T 自动家享版,19.52万,11.80,2017年,1.9万公里,1.4T,自动
雪佛兰 科帕奇 2017款 2.4L 两驱豪华版 7座,20.61万,9.30,2017年,5.07万公里,2.4L,自动
起亚K3 2016款 1.6L 自动GLS,12.90万,6.20,2016年,6.31万公里,1.6L,自动
本田 思域 2016款 220TURBO CVT豪华版,15.19万,13.00,2019年,2.56万公里,1.5T,自动
福特 福睿斯 2017款 改款 1.5L 自动舒适型,11.70万,5.78,2017年,8.34万公里,1.5L,自动
哈弗H7 2019款 2.0T 智享型 国V,17.69万,11.80,2018年,1.36万公里,2.0T,自动
五菱荣光V 2016款 1.2L实用型,4.21万,3.20,2018年,5.41万公里,1.2L,手动
本田 思域 2016款 220TURBO CVT尊贵版,16.92万,13.28,2018年,3.38万公里,1.5T,自动
吉利 远景X3 2019款 升级版 1.5L CVT精英型,7.04万,5.30,2019年,0.96万公里,1.5L,自动
斯柯达 明锐 2017款 经典款 1.6L 手动标准版,13.01万,6.20,2018年,7.6万公里,1.6L,手动
现代 途胜 2015款 1.6T 双离合两驱智能型,19.53万,10.88,2016年,6.41万公里,1.6T,自动
雪佛兰 科鲁兹 2013款 1.6L SE MT,13.01万,3.84,2014年,3.12万公里,1.6L,手动
别克GL8 2014款 3.0L XT豪华商务旗舰版,43.41万,14.50,2014年,7.45万公里,3.0L,自动
日产 奇骏 2014款 2.0L CVT舒适版 2WD,21.36万,10.60,2014年,6.24万公里,2.0L,自动
现代ix25 2015款 1.6L 自动两驱智能型GLS,15.50万,6.58,2016年,8.64万公里,1.6L,自动
福特 翼虎 2013款 1.6L GTDi 两驱风尚型,23.64万,8.30,2014年,9.29万公里,1.6T,自动
日产 奇骏 2014款 2.0L CVT舒适版 2WD,21.36万,12.38,2015年,5.44万公里,2.0L,自动
凯迪拉克XTS 2016款 28T 技术型,37.98万,16.28,2016年,5.62万公里,2.0T,自动
现代 途胜 2015款 1.6T 双离合两驱智能型,19.53万,11.38,2017年,2.98万公里,1.6T,自动
斯巴鲁XV 2012款 2.0i 豪华版,24.40万,9.00,2014年,9.59万公里,2.0L,自动
别克 英朗 2018款 15T 双离合进取型 国V,12.91万,6.38,2018年,6.47万公里,1.0T,自动
现代 朗动 2012款 1.6L 自动领先型,13.66万,5.68,2013年,7.83万公里,1.6L,自动
别克 威朗 2016款 两厢GS 20T 双离合豪情运动型,18.01万,8.98,2018年,4.85万公里,1.5T,自动
别克 威朗 2018款 三厢 15S 自动领先型,16.81万,8.70,2017年,3.21万公里,1.5L,自动
本田 奥德赛 2015款 2.4L 智享版,28.96万,18.80,2014年,8.13万公里,2.4L,自动
马自达CX-5 2012款 2.0L 四驱豪华版(进口),28.09万,9.30,2013年,10.36万公里,2.0L,自动
雪佛兰 爱唯欧 2011款 三厢 1.4L MT SL,8.88万,2.75,2012年,11.92万公里,1.4L,手动
起亚K3 2016款 1.6L 自动天窗版,11.92万,8.30,2018年,3.26万公里,1.6L,自动
大众 高尔夫 2012款 1.4TSI 自动舒适型,15.72万,7.98,2013年,8.35万公里,1.4T,自动
日产 骐达 2008款 1.6L 手动智能型,12.68万,2.62,2010年,7.62万公里,1.6L,手动
雪佛兰 科沃兹 2019款 320 自动欣享天窗版,9.87万,6.92,2019年,2.34万公里,1.5L,自动
宝马5系 2013款 525Li 豪华型,53.69万,21.80,2013年,8.82万公里,2.0T,自动
福特 福克斯 2018款 三厢经典 1.6L 自动风尚型智行版,15.07万,7.30,2018年,8.11万公里,1.6L,自动
丰田 凯美瑞 2016款 双擎 2.5HG 十周年纪念豪华导航版,28.20万,19.58,2016年,4.04万公里,2.5L,自动
大众 宝来 2018款 1.5L 自动时尚型,13.00万,7.45,2018年,7.53万公里,1.5L,自动
日产 轩逸 2016款 1.6XL  CVT尊享版,14.96万,8.50,2017年,6.37万公里,1.6L,自动
海马 福美来 2013款 三厢 1.6L 手动风尚版,8.34万,2.20,2014年,7.66万公里,1.6L,手动
日产 骐达 2014款 1.6L CVT舒适型,12.52万,6.68,2015年,8.2万公里,1.6L,自动
奇瑞 瑞虎 2012款 精英版 1.6L 手动舒适型DVVT,9.75万,1.90,2012年,5.35万公里,1.6L,手动
起亚 福瑞迪 2009款 1.6L AT GL,11.81万,3.20,2010年,12.15万公里,1.6L,自动
道奇 酷威 2013款 2.4L 两驱智尚版(进口),29.84万,13.80,2017年,6.87万公里,2.4L,自动
林肯MKZ 2014款 2.0T 尊耀版,42.96万,15.60,2014年,6.58万公里,2.0T,自动
大众POLO 2012款 1.6L Cross POLO AT,13.67万,5.32,2013年,8.1万公里,1.6L,自动
日产 轩逸 2016款 1.6XE CVT舒适版,14.00万,7.85,2017年,5.11万公里,1.6L,自动
丰田 YARiS L 致炫 2019款 1.5E CVT魅动版 国VI,9.31万,7.40,2019年,2.25万公里,1.5L,自动
起亚KX5 2016款 2.0L 自动两驱Premium,20.60万,11.30,2017年,5.26万公里,2.0L,自动
Jeep 指南者 2014款 2.4L 四驱豪华版(进口),29.30万,8.70,2015年,8.73万公里,2.4L,自动
大众 朗逸 2017款 1.6L 自动风尚版,12.91万,9.10,2019年,2万公里,1.6L,自动
别克 君威 2015款 1.6T 领先技术型,20.61万,9.58,2017年,3.21万公里,1.6T,自动
别克 君威 2017款 20T 精英型,20.17万,11.88,2017年,6.32万公里,1.5T,自动
丰田 威驰FS 2017款 1.5L CVT锋驰版,9.31万,6.80,2017年,3.62万公里,1.5L,自动
现代ix25 2015款 1.6L 自动两驱智能型GLS,15.50万,8.20,2016年,8.62万公里,1.6L,自动
奔驰C级 2011款 C 200 时尚旅行版(进口),46.13万,14.98,2012年,11.51万公里,1.8T,自动
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,20.60万,8.50,2014年,11.64万公里,1.5T,自动
别克 君越 2012款 2.4L SIDI雅致版,25.61万,7.80,2013年,13.75万公里,2.4L,自动
丰田 威驰 2017款 1.5L CVT创行版,9.53万,7.00,2017年,4.83万公里,1.5L,自动
日产 阳光 2015款 1.5XE CVT舒适版,9.75万,6.58,2019年,2.79万公里,1.5L,自动
大众 朗逸 2013款 改款经典 1.6L 自动风尚版,13.56万,4.88,2013年,7.43万公里,1.6L,自动
传祺GS4 2015款 200T 手动精英版,11.81万,5.88,2016年,5.4万公里,1.3T,手动
起亚K2 2017款 三厢 1.4L AT GLS,9.65万,5.60,2017年,2.65万公里,1.4L,自动
日产 轩逸 2014款 1.6XV CVT尊享版,14.96万,7.90,2015年,7.54万公里,1.6L,自动
本田XR-V 2015款 1.8L EXi  CVT舒适版,16.26万,10.83,2016年,7.17万公里,1.8L,自动
大众 凌渡 2015款 230TSI DSG风尚版,17.36万,9.50,2016年,4.93万公里,1.4T,自动
日产 楼兰 2015款 2.5L XV RES 两驱豪华版,32.22万,15.90,2016年,9.87万公里,2.5L,自动
雪佛兰 沃兰多 2019款 Redline 530T 自动纵享版（5+2款） 国VI,16.27万,11.50,2020年,0.54万公里,1.3T,自动
大众 凌渡 2015款 280TSI DSG舒适版,19.96万,10.80,2016年,6.85万公里,1.4T,自动
福特 福克斯 2015款 两厢 EcoBoost 180 自动精英型,16.26万,7.40,2016年,3.68万公里,1.5T,自动
马自达6 2012款 2.0L 自动时尚型,19.52万,5.28,2013年,11.35万公里,2.0L,自动
大众 捷达 2017款 1.5L 自动舒适型,11.68万,6.68,2017年,7.72万公里,1.5L,自动
别克 昂科威 2016款 20T 两驱精英型,25.61万,12.18,2016年,2.34万公里,1.5T,自动
现代ix25 2015款 1.6L 自动两驱智能型GLS,15.50万,7.60,2015年,7.38万公里,1.6L,自动
日产 轩逸 2016款 1.6XL CVT豪华版,14.65万,8.49,2017年,5.01万公里,1.6L,自动
雪佛兰 科鲁兹 2015款 1.5L 经典 SL MT,9.76万,4.70,2016年,5.94万公里,1.5L,手动
标致408 2015款 1.2T 自动豪华版,16.47万,6.28,2015年,7.66万公里,1.2T,自动
大众CC 2013款 2.0TSI 至尊型,32.98万,14.68,2014年,9.07万公里,2.0T,自动
宝骏730 2014款 1.5L 手动豪华导航ESP版 7座,8.99万,3.70,2014年,5.79万公里,1.5L,手动
起亚K3 2015款 1.6L 自动GL,12.24万,5.88,2015年,3.61万公里,1.6L,自动
现代 瑞纳 2014款 1.4L 手动智能型GLS,8.56万,3.27,2015年,6.71万公里,1.4L,手动
福特 福克斯 2018款 三厢经典 1.6L 自动舒适型智行版,13.76万,7.50,2018年,4.6万公里,1.6L,自动
沃尔沃V40 2017款 T3 智逸版(进口),26.69万,13.28,2017年,3.09万公里,1.5T,自动
丰田 汉兰达 2012款 2.7L 两驱5座精英版,27.01万,15.60,2014年,9.04万公里,2.7L,自动
福特 福克斯 2015款 三厢 1.6L 自动风尚型,14.85万,6.78,2016年,8.69万公里,1.6L,自动
雷诺 科雷缤 2019款 TCe270 自动劲享型,15.72万,11.00,2019年,0.24万公里,2.5T,自动
保时捷Cayenne 2011款 Cayenne 3.0T,100.08万,40.80,2012年,10.8万公里,3.0T,自动
本田 飞度 2018款 1.5L CVT舒适天窗版,9.31万,8.26,2018年,4.3万公里,1.5L,自动
大众POLO 2014款 1.4L 手动舒适版,9.43万,4.68,2015年,5.2万公里,1.4L,手动
路虎 神行者2 2010款 2.2 TD4 自动SE柴油版(进口),54.06万,9.80,2010年,16.72万公里,2.2T,自动
奔驰C级 2015款 改款 C 180 L 运动型,35.36万,21.80,2015年,4.8万公里,1.6T,自动
斯柯达 明锐 2013款 1.6L 手动逸杰版,13.85万,4.00,2013年,7.43万公里,1.6L,手动
宝马5系 2011款 523Li 豪华型,53.14万,17.80,2012年,11.6万公里,2.5L,自动
大众 途观 2015款 1.8TSI 自动两驱豪华型,28.20万,11.78,2015年,5.36万公里,1.8T,自动
大众 高尔夫 2016款 230TSI 自动舒适型,16.81万,9.48,2016年,3万公里,1.4T,自动
大众POLO 2018款 1.5L 自动安享型,11.06万,7.88,2019年,0.77万公里,1.5L,自动
别克GL8 2014款 2.4L 经典版,22.69万,12.58,2017年,7.81万公里,2.4L,自动
别克 昂科威 2014款 28T 四驱精英型,29.30万,12.18,2015年,6万公里,2.0T,自动
马自达6 2011款 2.0L 自动时尚型,19.52万,5.39,2012年,5.95万公里,2.0L,自动
别克GL8 2014款 2.4L 经典版,22.69万,8.20,2015年,6.2万公里,2.4L,自动
奔驰GLK级 2015款 GLK 300 4MATIC 时尚型 极致版,52.65万,23.80,2015年,6.8万公里,3.0L,自动
大众 捷达 2008款 CIX-P伙伴型,8.12万,1.88,2010年,9.26万公里,1.6L,手动
斯柯达 明锐 2018款 TSI230 DSG豪华优享版,16.33万,9.68,2019年,1.57万公里,1.2T,自动
大众 途锐 2011款 3.0TSI 舒适型(进口),85.75万,22.98,2012年,12万公里,3.0T,自动
上汽大通 大通G10 2016款 2.0T 自动时尚版,17.56万,7.98,2016年,5.24万公里,2.0T,自动
长安CS35 2015款 1.6L 手动豪华型 国IV,9.00万,3.70,2015年,6.69万公里,1.6L,手动
大众 甲壳虫 2015款 280TSI(进口),23.53万,12.50,2016年,5.84万公里,1.4T,自动
日产 骐达 2011款 1.6L CVT智能型,13.60万,5.40,2011年,7.34万公里,1.6L,自动
别克 君越 2013款 2.4L SIDI领先舒适型,25.61万,9.98,2015年,10.7万公里,2.4L,自动
宝马X1 2014款 sDrive18i 领先型,34.63万,15.90,2015年,3.84万公里,2.0T,自动
雪佛兰 科鲁兹 2015款 1.5L 经典 SE AT,11.93万,5.11,2016年,5.97万公里,1.5L,自动
大众 蔚领 2018款 230TSI DSG舒适型,15.84万,11.00,2018年,0.91万公里,1.4T,自动
福特 福睿斯 2015款 1.5L 自动舒适型,11.70万,5.80,2017年,8.53万公里,1.5L,自动
大众 宝来 2016款 1.6L 自动豪华型,15.61万,7.17,2016年,11.8万公里,1.6L,自动
奥迪Q3 2017款 35 TFSI 时尚型,30.31万,17.98,2017年,4.8万公里,2.0T,自动
斯柯达 明锐 2015款 1.6L 自动逸杰版,15.40万,6.18,2015年,4.05万公里,1.6L,自动
现代 途胜 2015款 1.6T 双离合两驱智能型,19.53万,10.80,2017年,7.77万公里,1.6T,自动
日产 蓝鸟 2019款 1.6L CVT智联智酷版 国V,14.32万,9.58,2019年,1.12万公里,1.6L,自动
吉利 经典帝豪 2010款 两厢 1.5L 手动舒适型,8.23万,1.48,2010年,8.89万公里,1.5L,手动
奔驰C级 2015款 C 180 L 运动型,35.36万,20.48,2015年,8.41万公里,1.6T,自动
福特 翼搏 2013款 1.5L 自动尊贵型,13.87万,5.30,2014年,7.24万公里,1.5L,自动
本田 飞度 2016款 1.5L SE CVT时尚型,9.64万,6.88,2017年,3.15万公里,1.5L,自动
起亚 凯绅 2017款 1.8L 自动DLX,16.26万,8.00,2018年,5.69万公里,1.8L,自动
大众 捷达 2015款 1.6L 自动舒适型,11.76万,5.58,2015年,7.51万公里,1.6L,自动
哈弗H2 2016款 红标 1.5T 自动两驱豪华型,13.33万,6.18,2016年,5.91万公里,1.5T,自动
丰田 凯美瑞 2012款 尊瑞 2.5HG 豪华版,28.20万,12.50,2014年,16.41万公里,2.5L,自动
宝马1系 2016款 118i 领先型(进口),27.79万,13.80,2018年,5.3万公里,1.5T,自动
比亚迪S7 2015款 1.5T 手动尊贵型,12.69万,4.50,2015年,7.9万公里,1.5T,手动
奔驰C级 2015款 改款 C 200 L 运动型,38.40万,23.98,2015年,3.91万公里,2.0T,自动
菲亚特 致悦 2014款 1.4T 自动运动版,15.07万,6.10,2015年,6.38万公里,1.4T,自动
福特 福克斯 2012款 三厢 1.6L 自动舒适型,14.21万,4.88,2014年,8.73万公里,1.6L,自动
雪佛兰 科沃兹 2018款 320 手动欣享版,8.67万,4.68,2018年,4.56万公里,1.5L,手动
丰田 YARiS L 致炫 2016款 改款 1.5E CVT魅动版,9.31万,7.15,2018年,1.66万公里,1.5L,自动
雪铁龙 爱丽舍 2016款 1.6L 自动时尚型,10.40万,4.20,2016年,5.04万公里,1.6L,自动
日产 阳光 2014款 1.5XE 手动舒适版,8.66万,3.63,2015年,5.02万公里,1.5L,手动
大众 朗逸 2013款 改款 1.4TSI DSG舒适版,16.05万,6.38,2014年,9.58万公里,1.4T,自动
奔驰C级 2015款 C 180 L 运动型,35.36万,19.98,2016年,16.25万公里,1.6T,自动
现代ix35 2012款 2.0L 自动两驱精英版GLS,21.25万,6.20,2012年,9.53万公里,2.0L,自动
铃木 天语 SX4 2012款 1.6L 自动锐骑型,10.83万,4.00,2013年,6.86万公里,1.6L,自动
长安CS35 2017款 1.6L 自动豪华型,8.46万,6.10,2019年,2.99万公里,1.6L,自动
大众 速腾 2014款 改款 1.4TSI 自动豪华型,18.21万,8.80,2015年,7.01万公里,1.4T,自动
大众POLO 2014款 1.6L 自动舒适版,11.28万,5.70,2015年,7.52万公里,1.6L,自动
宝马5系 2014款 520i 典雅型(进口),49.61万,24.98,2015年,8.17万公里,2.0T,自动
日产 奇骏 2017款 2.5L CVT豪华版 4WD,26.03万,18.50,2019年,1.02万公里,2.5L,自动
本田 雅阁 2011款 2.0L EX,22.01万,7.58,2011年,12.12万公里,2.0L,自动
别克 凯越 2008款 1.6LE-MTNavi,13.66万,3.09,2013年,9.6万公里,1.6L,手动
现代ix35 2010款 2.0L 自动四驱尊贵版GLS,23.42万,4.98,2010年,10.93万公里,2.0L,自动
领克02 2018款 1.5T DCT两驱耀Pro版 国V,16.69万,11.00,2018年,3.29万公里,1.5T,自动
大众 朗逸 2013款 1.6L 自动风尚版,13.56万,5.88,2013年,7.99万公里,1.6L,自动
2020款 别克 威朗 1.3T 自动 （公司定制版）,,12.58,2021年,0.01万公里,1.3L,自动
大众 朗逸 2017款 230TSI DSG舒适版,15.95万,9.90,2018年,2.11万公里,1.4T,自动
雪佛兰 科鲁兹 2015款 1.5L 经典 SE AT,11.93万,4.90,2016年,4.51万公里,1.5L,自动
宝马5系 2014款 525Li 风尚设计套装,54.23万,25.50,2014年,7.19万公里,2.0T,自动
别克 君威 2015款 1.6T 精英技术型,22.78万,9.18,2016年,8.04万公里,1.6T,自动
宝马3系 2016款 320Li 时尚型,37.97万,20.80,2016年,9.59万公里,2.0T,自动
大众 桑塔纳 2015款 1.4L 手动风尚版,9.22万,4.20,2015年,5.37万公里,1.4L,手动
奔驰C级 2010款 C 200 CGI 时尚型,42.88万,11.30,2012年,9.84万公里,1.8T,自动
斯柯达 明锐 2018款 TSI280 DSG豪华版,17.36万,10.28,2019年,3.58万公里,1.4T,自动
大众 高尔夫 2014款 1.4TSI 自动舒适型,16.81万,8.60,2014年,9.49万公里,1.4T,自动
别克 昂科威 2016款 28T 四驱豪华型,32.55万,14.80,2016年,7.31万公里,2.0T,自动
捷豹XE 2015款 2.0T 200PS R-Sport,43.20万,19.60,2016年,3.5万公里,2.0T,自动
斯柯达 明锐 2009款 1.8TSI 自动逸仕版,17.90万,3.78,2010年,10.52万公里,1.8T,自动
